dataset,method,noise_rate,pretrain_fraction,step,n,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,pac_bayes_bound_mean,pac_bayes_bound_se,pac_bayes_empirical_risk_mean,pac_bayes_empirical_risk_se,pac_bayes_mc_upper_mean,pac_bayes_mc_upper_se,pac_bayes_kl_mean,pac_bayes_kl_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
synthetic_redundancy_hard,GREATS,0.0,0.0,0,10,4.0,0.0,720.3,111.03793646017262,724.3,111.03793646017262,,,0.22077999999999998,0.04298119433736883,,,,,,,,,0.007967491389717907,0.0008011834170494999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.049999999999999996,0.4999189555644989,0.025935534550606047
synthetic_redundancy_hard,GREATS,0.0,0.0,10,10,14.0,0.0,273.5,28.330293954626654,287.5,28.330293954626654,,,0.06797,0.0057595148329621535,,,,,,,,,0.0791673622035887,0.0033923077982098357,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.12857142857142856,0.02332847374079217,0.6771650969982147,0.013047453978502524
synthetic_redundancy_hard,GREATS,0.0,0.0,100,10,104.0,0.0,37.8,6.950299753727652,141.8,6.950299753727651,,,0.014279999999999982,0.001981009843488924,,,,,,,,,0.490788779000286,0.00885648708272883,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.19807692307692307,0.01584513730039522,0.6894036889076233,0.00697057418187429
synthetic_redundancy_hard,GREATS,0.0,0.0,103,1,107.0,0.0,0.0,0.0,107.0,0.0,,,0.0046000000000000485,0.0,,,,,,,,,0.5224148329580203,0.0,1.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.1588785046728972,0.0,0.683379590511322,0.0
synthetic_redundancy_hard,GREATS,0.0,0.0,105,9,109.0,0.0,35.44444444444444,9.20312614627212,144.44444444444446,9.20312614627212,,,0.013533333333333323,0.002524271071902628,,,,,,,,,0.5025527079964781,0.00956755055233177,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.2069317023445464,0.016617574298574012,0.6842375728819106,0.009619033492912911
synthetic_redundancy_hard,GREATS,0.0,0.0,110,9,114.0,0.0,29.11111111111111,6.998897620428132,143.11111111111111,6.998897620428132,,,0.012477777777777773,0.0018614344661053532,,,,,,,,,0.516754416431973,0.009586914701868903,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.21052631578947367,0.016733220968215785,0.6909760501649644,0.006297063391327515
synthetic_redundancy_hard,GREATS,0.0,0.0,115,9,119.0,0.0,29.555555555555557,8.733891698294116,148.55555555555554,8.733891698294114,,,0.012344444444444443,0.0024280828692104174,,,,,,,,,0.5311557915540308,0.009587038415006032,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.21101774042950514,0.01762951222082092,0.6831016076935662,0.009721931751962468
synthetic_redundancy_hard,GREATS,0.0,0.0,120,9,124.0,0.0,23.555555555555557,6.326994878892417,147.55555555555554,6.326994878892417,,,0.011388888888888893,0.001740405799139673,,,,,,,,,0.5454832637850713,0.00959274718087853,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.2114695340501792,0.017870672648009973,0.6903447839948866,0.006463616040370224
synthetic_redundancy_hard,GREATS,0.0,0.0,121,1,125.0,0.0,0.0,0.0,125.0,0.0,,,0.0043999999999999595,0.0,,,,,,,,,0.6061515420442447,0.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.152,0.0,0.6658801436424255,0.0
synthetic_redundancy_hard,GREATS,0.0,0.0,125,8,129.0,0.0,56.125,14.89899025821165,185.125,14.89899025821165,,,0.027074999999999988,0.0055986206847248145,,,,,,,,,0.5532463332565385,0.007598909966242096,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.21996124031007752,0.019760247751762536,0.7241038307547569,0.02353007787149273
